point-id fixed posx posy velx vely mass color(rgba)
0 0 7.13594237528145126 3.76500041612169722 -7.67050775430381560 18.44108884848316521 1.00000000000000000 255 0 0 255
1 0 4.43708660367279162 4.32473547198710584 -8.05379253136620576 18.14531515566628173 1.00000000000000000 255 0 0 255
2 0 7.93224072956727788 1.37074676577127152 -8.30673825311917824 18.45666810927109580 1.00000000000000000 255 0 0 255
3 0 13.13838710864061454 4.42390593166842194 -12.46705108137540918 -15.79711619027970038 1.00000000000000000 255 0 0 255
4 0 12.96408160099221973 3.87670686361106132 -6.72131061520666861 -18.98484731507580747 1.00000000000000000 255 0 0 255
5 0 10.46967455889591569 4.03150408854504327 -18.12455052788903487 8.12474906328434976 1.00000000000000000 255 0 0 255
6 0 5.96358908085310713 1.43502572932459094 -5.84444266261294221 19.19581170456135055 1.00000000000000000 255 0 0 255
7 0 7.18821501291399390 6.86099564640793602 1.62730648463079675 19.47571800537269127 1.00000000000000000 255 0 0 255
8 0 8.42701954069035075 1.83273768848118035 -1.60324984666526049 -20.21830471256392414 1.00000000000000000 255 0 0 255
9 0 3.23480320280378564 4.55382599689287293 14.10652141211892285 14.31801519888154850 1.00000000000000000 255 0 0 255
10 0 4.13462699826508295 7.36828851653196626 -19.74119736984417628 3.05081942837139275 1.00000000000000000 255 191 0 255
11 0 10.72419892834508381 5.48938224652317874 19.73755173350772907 -3.54809579630987404 1.00000000000000000 255 191 0 255
12 0 12.30383951831005973 3.39798726991456235 18.98760356725601994 6.71020267996095665 1.00000000000000000 255 191 0 255
13 0 6.63095563367097185 4.72918217986327694 7.85959929272962032 18.30355337966708618 1.00000000000000000 255 191 0 255
14 0 7.09659184567563184 1.48849419603360977 -19.43126355848377784 5.98418391612180134 1.00000000000000000 255 191 0 255
15 0 6.00338792811824984 5.29854978982108360 18.28869469380125778 8.48511309618234399 1.00000000000000000 255 191 0 255
16 0 2.62421056013134280 3.18816061902371972 16.56791883130168586 -12.04540913077586950 1.00000000000000000 255 191 0 255
17 0 10.12526151752157411 2.61285554017059773 -19.10824165393283636 -6.54100072376065977 1.00000000000000000 255 191 0 255
18 0 11.63340241128108055 4.30535738373752697 -2.21909729122887089 19.72961139572880285 1.00000000000000000 255 191 0 255
19 0 9.10425580885284447 1.55090777809382296 -14.63785006116103204 13.76118650912046881 1.00000000000000000 255 191 0 255
20 0 12.99621665601310383 4.81927240958023173 -8.12973046696104973 18.19824773155071185 1.00000000000000000 255 191 0 255
21 0 11.45902486963355926 4.55380064890506819 -0.11205421563676854 19.77710626844542574 1.00000000000000000 255 191 0 255
22 0 3.89563950882109156 2.18158255620201436 20.02925583944170285 -0.37919430332337506 1.00000000000000000 255 191 0 255
23 0 5.04946205917728363 8.75037884786058129 9.39174259189377025 -17.06230021785979645 1.00000000000000000 255 191 0 255
24 0 5.95123251032613521 8.78254750119765859 19.51686505192847676 1.49336159065762986 1.00000000000000000 255 191 0 255
25 0 8.32118641341679499 1.15507547874568473 -19.80016097622912952 -4.08970157800584477 1.00000000000000000 59 255 0 255
26 0 3.31968803140836810 3.89905960684295350 12.44248468124306228 -15.53995619224099123 1.00000000000000000 59 255 0 255
27 0 12.23297015100478902 4.03524962372210805 -19.78308344302332600 -2.01872992073116952 1.00000000000000000 59 255 0 255
28 0 6.75847316887446059 8.87672771820240492 16.81337615751293058 10.15565855798839223 1.00000000000000000 59 255 0 255
29 0 4.72817067351646614 6.66551716526298055 -2.76753551017985355 19.90364014497446732 1.00000000000000000 59 255 0 255
30 0 6.77246919958124494 7.73700127403205240 10.66890886100396685 -16.85787388246042795 1.00000000000000000 59 255 0 255
31 0 10.78830575029063255 2.56264005626457259 -19.84793691657625914 3.30057532823602084 1.00000000000000000 59 255 0 255
32 0 9.96659161339684196 2.26539531173330033 15.21254833089693115 13.12381645594899560 1.00000000000000000 59 255 0 255
33 0 10.19767667489382568 3.79710806929757538 -4.95093148630694024 19.17756857119955427 1.00000000000000000 59 255 0 255
34 0 13.05712138482448204 1.86419213007956341 9.80313986918547542 -17.63422393932060928 1.00000000000000000 59 255 0 255
35 0 7.37347639396670296 3.65779143848074462 -20.11076670133212474 -2.29505269887890506 1.00000000000000000 59 255 0 255
36 0 7.29824476420014445 3.90982873104277440 -20.10986502804812304 -2.23742550925712314 1.00000000000000000 59 255 0 255
spring-id spring-const natural-length damping-factor point1 point2
polygon-verts: x y ...
1.00000000000000000 0.00000000000000000 11.00000000000000000 0.00000000000000000 11.00000000000000000 0.25000000000000000 1.00000000000000000 1.75000000000000000
9.00000000000000000 0.00000000000000000 19.00000000000000000 0.00000000000000000 19.00000000000000000 1.75000000000000000 9.00000000000000000 0.25000000000000000
1.41714525222778320 0.61005496978759766 5.86077117919921875 12.12466239929199219 -1.08075094223022461 1.37593412399291992
5.41377925872802734 11.25314426422119141 18.37654495239257812 0.53082609176635742 22.97793388366699219 4.51868343353271484
10.27810287475585938 13.41873550415039062 2.86329555511474609 8.48013114929199219 2.99476385116577148 11.86056518554687500
