point-id fixed posx posy velx vely mass color(rgba)
0 0 14.00000000000000000 5.00000000000000000 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
1 0 14.00000000000000000 5.20000000298023224 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
2 0 14.00000000000000000 5.40000000596046448 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
3 0 14.00000000000000000 5.60000000894069672 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
4 0 14.00000000000000000 5.80000001192092896 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
5 0 14.00000000000000000 6.00000001490116119 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
6 0 14.00000000000000000 6.20000001788139343 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
7 0 14.00000000000000000 6.40000002086162567 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
8 0 14.00000000000000000 6.60000002384185791 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
9 0 14.00000000000000000 6.80000002682209015 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
10 0 14.00000000000000000 7.00000002980232239 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
11 0 14.00000000000000000 7.20000003278255463 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
12 0 14.00000000000000000 7.40000003576278687 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
13 0 14.00000000000000000 7.60000003874301910 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
14 0 14.00000000000000000 7.80000004172325134 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
15 0 14.00000000000000000 8.00000004470348358 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
16 0 14.00000000000000000 8.20000004768371582 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
17 0 14.00000000000000000 8.40000005066394806 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
18 0 14.00000000000000000 8.60000005364418030 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
19 0 14.00000000000000000 8.80000005662441254 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
20 0 14.00000000000000000 9.00000005960464478 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
21 0 14.00000000000000000 9.20000006258487701 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
22 0 14.00000000000000000 9.40000006556510925 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
23 0 14.00000000000000000 9.60000006854534149 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
24 0 14.00000000000000000 9.80000007152557373 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
25 0 14.20000000298023224 5.00000000000000000 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
26 0 14.20000000298023224 5.20000000298023224 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
27 0 14.20000000298023224 5.40000000596046448 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
28 0 14.20000000298023224 5.60000000894069672 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
29 0 14.20000000298023224 5.80000001192092896 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
30 0 14.20000000298023224 6.00000001490116119 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
31 0 14.20000000298023224 6.20000001788139343 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
32 0 14.20000000298023224 6.40000002086162567 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
33 0 14.20000000298023224 6.60000002384185791 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
34 0 14.20000000298023224 6.80000002682209015 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
35 0 14.20000000298023224 7.00000002980232239 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
36 0 14.20000000298023224 7.20000003278255463 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
37 0 14.20000000298023224 7.40000003576278687 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
38 0 14.20000000298023224 7.60000003874301910 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
39 0 14.20000000298023224 7.80000004172325134 0.00000000000000000 0.00000000000000000 1.00000000000000000 255 255 0 255
